Var1,Var2,Var3,value,min_species_for_fit,order,frac,data_type,tag
H._squamatum,U._sp,L._subulatum,0.9119117604652945,1,3,-1,restoration,2025-01-17 17:12:163
H._squamatum,U._sp,Other_species,-0.07055861906702042,1,3,-1,restoration,2025-01-17 17:12:163
H._squamatum,L._subulatum,Other_species,-0.38298580597547827,1,3,-1,restoration,2025-01-17 17:12:163
H._syriacum,T._zygis,U._sp,0.2880597849612867,1,3,-1,restoration,2025-01-17 17:12:163
H._syriacum,T._zygis,L._subulatum,1.0029818460531816,1,3,-1,restoration,2025-01-17 17:12:163
H._syriacum,T._zygis,Other_species,-0.1836388217967393,1,3,-1,restoration,2025-01-17 17:12:163
H._syriacum,U._sp,L._subulatum,-1.6990911454973965,1,3,-1,restoration,2025-01-17 17:12:163
H._syriacum,U._sp,Other_species,-0.03482962880053558,1,3,-1,restoration,2025-01-17 17:12:163
H._syriacum,L._subulatum,Other_species,-0.224687249939138,1,3,-1,restoration,2025-01-17 17:12:163
T._zygis,U._sp,L._subulatum,0.2790521333862706,1,3,-1,restoration,2025-01-17 17:12:163
T._zygis,U._sp,Other_species,-0.5347986382388895,1,3,-1,restoration,2025-01-17 17:12:163
T._zygis,L._subulatum,Other_species,0.07251739548128436,1,3,-1,restoration,2025-01-17 17:12:163
U._sp,L._subulatum,Other_species,-1.172387244743236,1,3,-1,restoration,2025-01-17 17:12:163
H._squamatum,H._syriacum,T._zygis,-0.3428163516481842,1,3,-1,natural,2025-01-17 17:12:163
H._squamatum,H._syriacum,U._sp,-0.5053550296295529,1,3,-1,natural,2025-01-17 17:12:163
H._squamatum,H._syriacum,L._subulatum,0.3252088064808284,1,3,-1,natural,2025-01-17 17:12:163
H._squamatum,H._syriacum,Other_species,0.5636110018123476,1,3,-1,natural,2025-01-17 17:12:163
H._squamatum,T._zygis,U._sp,-0.6580589882781085,1,3,-1,natural,2025-01-17 17:12:163
H._squamatum,T._zygis,L._subulatum,-0.5366959271375077,1,3,-1,natural,2025-01-17 17:12:163
H._squamatum,T._zygis,Other_species,-0.4037999091287301,1,3,-1,natural,2025-01-17 17:12:163
H._squamatum,U._sp,L._subulatum,-0.5932831273928593,1,3,-1,natural,2025-01-17 17:12:163
H._squamatum,U._sp,Other_species,-0.6051240409492092,1,3,-1,natural,2025-01-17 17:12:163
H._squamatum,L._subulatum,Other_species,-0.20236465066772902,1,3,-1,natural,2025-01-17 17:12:163
H._syriacum,T._zygis,U._sp,-0.4287905175729671,1,3,-1,natural,2025-01-17 17:12:163
H._syriacum,T._zygis,L._subulatum,-0.5893658303095588,1,3,-1,natural,2025-01-17 17:12:163
H._syriacum,T._zygis,Other_species,-0.030565655141063585,1,3,-1,natural,2025-01-17 17:12:163
H._syriacum,U._sp,L._subulatum,-0.02101508571342287,1,3,-1,natural,2025-01-17 17:12:163
H._syriacum,U._sp,Other_species,-0.7936374986981671,1,3,-1,natural,2025-01-17 17:12:163
H._syriacum,L._subulatum,Other_species,-0.1744277963925792,1,3,-1,natural,2025-01-17 17:12:163
T._zygis,U._sp,L._subulatum,-1.052011941313866,1,3,-1,natural,2025-01-17 17:12:163
T._zygis,U._sp,Other_species,-0.8302598933700458,1,3,-1,natural,2025-01-17 17:12:163
T._zygis,L._subulatum,Other_species,-0.3447743645048178,1,3,-1,natural,2025-01-17 17:12:163
U._sp,L._subulatum,Other_species,-0.7536111650466194,1,3,-1,natural,2025-01-17 17:12:163
