Date,Time,Zone,Capparis_spinosa,Cardus_sp,Coris_monspeliensis,Dipcadi_serotinum,Dittrichia_viscosa,Eryngium_campestre,Fumana_thymifolia,Helianthemum_hirtum,Helianthemum_squamatum,Helianthemum_syriacum,Lepidium_subulatum,Medicago_truncatula,Moricandia_moricandioides,Ononis_tridentata,Parentucelia_sp,Plantago_albicans,Pilosella_sp,Piptatherum_miliaceum,Reseda_stricta,Rosmarinus_officinalis,Sanguisorba_verrucosa,Stipa_tenacissima,Teucrium_capitatum,Thesium_humifisum,Thymus_zygis,Ulex_sp.,D1,D2,h,patch
11/9/23,13:22:11,Restauración,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,148,125,81,P-2168
11/9/23,13:25:10,Restauración,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,101,99,57,P-2169
11/9/23,13:25:40,Restauración,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,36,36,P-2170
11/9/23,13:26:02,Restauración,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,81,48,65,P-2171
11/9/23,13:26:56,Restauración,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,195,171,101,P-2172
11/9/23,13:27:25,Restauración,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,84,60,68,P-2173
11/9/23,13:27:41,Restauración,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,36,23,20,P-2174
11/9/23,13:28:03,Restauración,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,57,56,24,P-2175
11/9/23,13:28:32,Restauración,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,33,47,P-2176
11/9/23,13:28:48,Restauración,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,8,16,P-2177
11/9/23,13:29:24,Restauración,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,66,42,64,P-2178
11/9/23,13:29:48,Restauración,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,36,34,23,P-2179
11/9/23,13:30:04,Restauración,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,31,20,27,P-2180
11/9/23,13:30:36,Restauración,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,37,47,38,P-2181
11/9/23,13:31:14,Restauración,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,118,100,60,P-2182
11/9/23,13:31:32,Restauración,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,42,49,P-2183
11/9/23,13:31:48,Restauración,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,31,40,P-2184
11/9/23,13:32:10,Restauración,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,40,40,26,P-2185
11/9/23,13:32:23,Restauración,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,10,10,P-2186
11/9/23,13:32:42,Restauración,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26,23,14,P-2187
11/9/23,13:33:23,Restauración,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,109,127,116,P-2188
11/9/23,13:34:00,Restauración,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,11,0,64,55,42,P-2189
11/9/23,13:34:40,Restauración,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,145,125,98,P-2190
11/9/23,13:35:18,Restauración,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,29,33,22,P-2191
11/9/23,13:35:45,Restauración,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,0,0,0,0,1,0,37,33,49,P-2192
11/9/23,13:36:39,Restauración,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,86,83,78,P-2193
11/9/23,13:37:00,Restauración,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,62,47,25,P-2194
11/9/23,13:37:17,Restauración,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,60,51,28,P-2195
11/9/23,13:37:35,Restauración,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,22,17,18,P-2196
11/9/23,13:38:13,Restauración,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,138,141,94,P-2197
11/9/23,13:38:34,Restauración,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,37,24,26,P-2198
11/9/23,13:39:04,Restauración,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,76,57,62,P-2199
11/9/23,13:39:21,Restauración,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,35,26,P-2200
11/9/23,13:39:36,Restauración,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,13,13,P-2201
11/9/23,13:39:49,Restauración,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,27,30,22,P-2202
11/9/23,13:41:03,Restauración,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,2,181,159,138,P-2203
11/9/23,13:41:32,Restauración,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,42,25,31,P-2204
11/9/23,13:41:45,Restauración,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,17,15,P-2205
11/9/23,13:41:53,Restauración,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,5,5,P-2206
11/9/23,13:42:09,Restauración,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,11,13,P-2207
11/9/23,13:42:18,Restauración,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25,19,20,P-2208
11/9/23,13:43:01,Restauración,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45,51,18,P-2209
11/9/23,13:43:28,Restauración,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,63,45,34,P-2210
11/9/23,13:43:52,Restauración,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,62,39,65,P-2211
11/9/23,13:44:13,Restauración,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,42,40,76,P-2212
11/9/23,13:44:37,Restauración,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,28,30,15,P-2213
11/9/23,13:44:59,Restauración,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,56,49,43,P-2214
11/9/23,13:45:15,Restauración,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,27,11,12,P-2215
11/9/23,13:45:29,Restauración,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,7,10,P-2216
11/9/23,13:46:17,Restauración,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,91,79,93,P-2217
11/9/23,13:46:39,Restauración,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,57,60,74,P-2218
11/9/23,13:47:11,Restauración,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,86,52,70,P-2219
11/9/23,13:47:51,Restauración,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,82,70,117,P-2220
11/9/23,13:48:18,Restauración,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,87,66,78,P-2221
11/9/23,13:48:39,Restauración,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,20,13,P-2222
11/9/23,13:48:55,Restauración,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25,28,9,P-2223
11/9/23,13:49:26,Restauración,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,59,60,74,P-2224
11/9/23,13:50:51,Restauración,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,6,0,248,200,92,P-2225
11/9/23,13:51:21,Restauración,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,81,55,72,P-2226
11/9/23,13:51:40,Restauración,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,67,60,42,P-2227
11/9/23,13:52:12,Restauración,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,86,93,80,P-2228
11/9/23,13:52:30,Restauración,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,9,12,P-2229
11/9/23,13:52:41,Restauración,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20,22,16,P-2230
11/9/23,13:53:00,Restauración,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,59,50,63,P-2231
11/9/23,13:53:35,Restauración,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,70,48,70,P-2232
11/9/23,13:54:05,Restauración,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,81,62,78,P-2233
11/9/23,13:54:37,Restauración,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,97,78,76,P-2234
11/9/23,13:55:02,Restauración,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,23,22,P-2235
11/9/23,13:55:18,Restauración,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18,17,11,P-2236
11/9/23,13:55:58,Restauración,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,46,57,37,P-2237
11/9/23,13:56:19,Restauración,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25,30,16,P-2238
11/9/23,13:56:31,Restauración,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20,26,17,P-2239
11/9/23,13:56:52,Restauración,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,8,19,P-2240
11/9/23,13:57:05,Restauración,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,13,19,P-2241
11/9/23,13:57:24,Restauración,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,17,32,P-2242
11/9/23,13:57:40,Restauración,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,29,23,18,P-2243
11/9/23,13:58:17,Restauración,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1,140,133,96,P-2244
11/9/23,13:59:03,Restauración,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,41,32,40,P-2245
11/9/23,13:59:23,Restauración,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,39,41,P-2246
11/9/23,13:59:44,Restauración,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,22,11,P-2247
11/9/23,14:00:08,Restauración,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,37,35,35,P-2248
11/9/23,14:00:26,Restauración,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,36,31,26,P-2249
11/9/23,14:01:15,Restauración,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,76,78,47,P-2250
11/9/23,14:01:29,Restauración,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,42,30,34,P-2251
11/9/23,14:01:58,Restauración,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,69,65,47,P-2252
11/9/23,14:02:41,Restauración,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,124,114,94,P-2253
11/9/23,14:03:14,Restauración,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,39,27,42,P-2254
11/9/23,14:04:18,Restauración,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1,270,258,101,P-2255
11/8/23,09:38:20,Restauración,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,25,P-2256
11/8/23,09:42:14,Restauración,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,P-2257
11/8/23,09:48:09,Restauración,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,P-2258
11/9/23,08:54:55,Restauración,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,10,11,P-2259
11/9/23,09:12:20,Restauración,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,14,9,P-2260
11/9/23,09:18:29,Restauración,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,3,P-2261
11/9/23,09:22:36,Restauración,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,P-2262
11/9/23,09:58:35,Restauración,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,11,P-2263
11/9/23,10:38:10,Restauración,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,12,11,P-2264
11/9/23,11:01:42,Restauración,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,18,P-2265
11/9/23,11:05:55,Restauración,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19,11,9,P-2266
11/9/23,11:06:06,Restauración,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,5,P-2267
11/9/23,13:17:52,Restauración,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,6,6,P-2268
11/9/23,13:26:18,Restauración,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20,20,20,P-2269
11/9/23,13:01:25,Restauración,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,10,8,P-2270
11/8/23,09:38:20,Restauración,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,25,P-2271
11/8/23,09:42:14,Restauración,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,P-2272
11/8/23,09:48:09,Restauración,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,P-2273
11/9/23,08:54:55,Restauración,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,10,11,P-2274
11/9/23,09:12:20,Restauración,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,14,9,P-2275
11/9/23,09:18:29,Restauración,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,3,P-2276
11/9/23,09:22:36,Restauración,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,P-2277
11/9/23,09:58:35,Restauración,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,11,P-2278
11/9/23,10:38:10,Restauración,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,12,11,P-2279
11/9/23,11:01:42,Restauración,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,18,P-2280
11/9/23,11:05:55,Restauración,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19,11,9,P-2281
11/9/23,11:06:06,Restauración,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,5,P-2282
11/9/23,13:17:52,Restauración,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,6,6,P-2283
11/9/23,13:26:18,Restauración,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20,20,20,P-2284
11/9/23,13:01:25,Restauración,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,10,8,P-2285
11/8/23,09:07:49,Restauración,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,12,P-2286
11/8/23,09:09:29,Restauración,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,15,P-2287
11/8/23,09:58:31,Restauración,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,4,15,P-2288
11/8/23,10:23:09,Restauración,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,19,P-2289
11/9/23,08:52:40,Restauración,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,4,5,P-2290
11/9/23,08:57:57,Restauración,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,3,P-2291
11/9/23,09:04:59,Restauración,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,8,9,P-2292
11/9/23,09:05:13,Restauración,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,5,7,P-2293
11/9/23,09:26:46,Restauración,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,7,P-2294
11/9/23,09:28:29,Restauración,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,7,7,P-2295
11/9/23,10:00:12,Restauración,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,11,11,P-2296
11/9/23,10:50:14,Restauración,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,7,P-2297
11/9/23,11:51:40,Restauración,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,P-2298
11/9/23,12:09:36,Restauración,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,10,P-2299
11/9/23,12:59:57,Restauración,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,8,6,P-2300
11/9/23,13:08:40,Restauración,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,12,12,P-2301
11/9/23,13:53:28,Restauración,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,16,10,P-2302
11/9/23,09:30:03,Restauración,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,10,P-2303
11/9/23,09:32:36,Restauración,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,P-2304
11/9/23,13:42:23,Restauración,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,5,P-2305
11/8/23,09:07:49,Restauración,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,12,P-2306
11/8/23,09:09:29,Restauración,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,15,P-2307
11/8/23,09:58:31,Restauración,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,4,15,P-2308
11/8/23,10:23:09,Restauración,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,19,P-2309
11/9/23,08:52:40,Restauración,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,4,5,P-2310
11/9/23,08:57:57,Restauración,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,3,P-2311
11/9/23,09:04:59,Restauración,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,8,9,P-2312
11/9/23,09:05:13,Restauración,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,5,7,P-2313
11/9/23,09:26:46,Restauración,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,7,P-2314
11/9/23,09:28:29,Restauración,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,7,7,P-2315
11/9/23,10:00:12,Restauración,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,11,11,P-2316
11/9/23,10:50:14,Restauración,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,7,P-2317
11/9/23,11:51:40,Restauración,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,P-2318
11/9/23,12:09:36,Restauración,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,10,P-2319
11/9/23,12:59:57,Restauración,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,8,6,P-2320
11/9/23,13:08:40,Restauración,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,12,12,P-2321
11/9/23,13:53:28,Restauración,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,16,10,P-2322
11/9/23,09:30:03,Restauración,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,10,P-2323
11/9/23,09:32:36,Restauración,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,P-2324
11/9/23,13:42:23,Restauración,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,5,P-2325
11/8/23,09:07:49,Restauración,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,12,P-2326
11/8/23,09:09:29,Restauración,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,15,P-2327
11/8/23,09:58:31,Restauración,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,4,15,P-2328
11/8/23,10:23:09,Restauración,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,19,P-2329
11/9/23,08:52:40,Restauración,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,4,5,P-2330
11/9/23,08:57:57,Restauración,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,3,P-2331
11/9/23,09:04:59,Restauración,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,8,9,P-2332
11/9/23,09:05:13,Restauración,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,5,7,P-2333
11/9/23,09:26:46,Restauración,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,7,P-2334
11/9/23,09:28:29,Restauración,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,7,7,P-2335
11/9/23,10:00:12,Restauración,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,11,11,P-2336
11/9/23,10:50:14,Restauración,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,7,P-2337
11/9/23,11:51:40,Restauración,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,P-2338
