Var1,Var2,Var3,value,min_species_for_fit,order,frac,data_type,tag
U._sp,P._albicans,Other_species,-0.8536547612641748,1,3,-1,natural,2025-01-17 23:12:103
U._sp,S._tenacissima,Other_species,-1.9942987990472787,1,3,-1,natural,2025-01-17 23:12:103
L._subulatum,O._tridentata,P._albicans,-2.015872122131538,1,3,-1,natural,2025-01-17 23:12:103
L._subulatum,O._tridentata,S._tenacissima,-1.6288019040867336,1,3,-1,natural,2025-01-17 23:12:103
L._subulatum,O._tridentata,Other_species,-0.7113634565248567,1,3,-1,natural,2025-01-17 23:12:103
L._subulatum,P._albicans,S._tenacissima,-0.04474820975211585,1,3,-1,natural,2025-01-17 23:12:103
L._subulatum,P._albicans,Other_species,-0.47985148837040725,1,3,-1,natural,2025-01-17 23:12:103
L._subulatum,S._tenacissima,Other_species,-0.9755668587316574,1,3,-1,natural,2025-01-17 23:12:103
O._tridentata,P._albicans,S._tenacissima,-0.3869970523722925,1,3,-1,natural,2025-01-17 23:12:103
O._tridentata,P._albicans,Other_species,-1.6419942996285417,1,3,-1,natural,2025-01-17 23:12:103
O._tridentata,S._tenacissima,Other_species,0.1490610852889561,1,3,-1,natural,2025-01-17 23:12:103
P._albicans,S._tenacissima,Other_species,-0.3291453718823874,1,3,-1,natural,2025-01-17 23:12:103
H._squamatum,H._syriacum,T._zygis,-0.41284087257986446,1,3,-1,restoration,2025-01-17 23:11:593
H._squamatum,H._syriacum,U._sp,0.4156849664974355,1,3,-1,restoration,2025-01-17 23:11:593
H._squamatum,H._syriacum,L._subulatum,-0.8761454798957115,1,3,-1,restoration,2025-01-17 23:11:593
H._squamatum,H._syriacum,O._tridentata,-1.828573927933995,1,3,-1,restoration,2025-01-17 23:11:593
H._squamatum,H._syriacum,P._albicans,2.016725406256454,1,3,-1,restoration,2025-01-17 23:11:593
H._squamatum,H._syriacum,S._tenacissima,0.7393224718400703,1,3,-1,restoration,2025-01-17 23:11:593
H._squamatum,H._syriacum,Other_species,-0.31893611127888194,1,3,-1,restoration,2025-01-17 23:11:593
H._squamatum,T._zygis,U._sp,-0.940536957683824,1,3,-1,restoration,2025-01-17 23:11:593
H._squamatum,T._zygis,L._subulatum,-0.044643887500792505,1,3,-1,restoration,2025-01-17 23:11:593
H._squamatum,T._zygis,O._tridentata,2.1329240349272465,1,3,-1,restoration,2025-01-17 23:11:593
H._squamatum,T._zygis,P._albicans,0.9631728342019251,1,3,-1,restoration,2025-01-17 23:11:593
H._squamatum,T._zygis,S._tenacissima,1.2356304954638742,1,3,-1,restoration,2025-01-17 23:11:593
H._squamatum,T._zygis,Other_species,-0.10813374807342112,1,3,-1,restoration,2025-01-17 23:11:593
H._squamatum,U._sp,L._subulatum,1.7266801985354683,1,3,-1,restoration,2025-01-17 23:11:593
H._squamatum,U._sp,O._tridentata,0.5742150832024352,1,3,-1,restoration,2025-01-17 23:11:593
H._squamatum,U._sp,P._albicans,-0.07589167635852077,1,3,-1,restoration,2025-01-17 23:11:593
H._squamatum,U._sp,S._tenacissima,0.6217217283197821,1,3,-1,restoration,2025-01-17 23:11:593
H._squamatum,U._sp,Other_species,-0.5004271355410095,1,3,-1,restoration,2025-01-17 23:11:593
H._squamatum,L._subulatum,O._tridentata,-0.9340263873888445,1,3,-1,restoration,2025-01-17 23:11:593
H._squamatum,L._subulatum,P._albicans,-1.2753085796896038,1,3,-1,restoration,2025-01-17 23:11:593
H._squamatum,L._subulatum,S._tenacissima,1.2858301804977434,1,3,-1,restoration,2025-01-17 23:11:593
H._squamatum,L._subulatum,Other_species,-0.6957340840339216,1,3,-1,restoration,2025-01-17 23:11:593
H._squamatum,O._tridentata,P._albicans,-0.051269786453535436,1,3,-1,restoration,2025-01-17 23:11:593
H._squamatum,O._tridentata,S._tenacissima,2.620273412201759,1,3,-1,restoration,2025-01-17 23:11:593
H._squamatum,O._tridentata,Other_species,0.2829574566503203,1,3,-1,restoration,2025-01-17 23:11:593
H._squamatum,P._albicans,S._tenacissima,-0.23110967426563891,1,3,-1,restoration,2025-01-17 23:11:593
H._squamatum,P._albicans,Other_species,-1.2405721796665583,1,3,-1,restoration,2025-01-17 23:11:593
H._squamatum,S._tenacissima,Other_species,-0.6662173570148454,1,3,-1,restoration,2025-01-17 23:11:593
H._syriacum,T._zygis,U._sp,0.007758023477785023,1,3,-1,restoration,2025-01-17 23:11:593
H._syriacum,T._zygis,L._subulatum,0.5562967709021608,1,3,-1,restoration,2025-01-17 23:11:593
H._syriacum,T._zygis,O._tridentata,0.6653233254087221,1,3,-1,restoration,2025-01-17 23:11:593
H._syriacum,T._zygis,P._albicans,-1.7204302780993987,1,3,-1,restoration,2025-01-17 23:11:593
H._syriacum,T._zygis,S._tenacissima,-0.12857194724145707,1,3,-1,restoration,2025-01-17 23:11:593
H._syriacum,T._zygis,Other_species,-0.4667510848905949,1,3,-1,restoration,2025-01-17 23:11:593
H._syriacum,U._sp,L._subulatum,-1.364870734817444,1,3,-1,restoration,2025-01-17 23:11:593
H._syriacum,U._sp,O._tridentata,0.9449879056531926,1,3,-1,restoration,2025-01-17 23:11:593
H._syriacum,U._sp,P._albicans,-0.17083525244921996,1,3,-1,restoration,2025-01-17 23:11:593
H._syriacum,U._sp,S._tenacissima,0.009371533487608724,1,3,-1,restoration,2025-01-17 23:11:593
H._syriacum,U._sp,Other_species,-0.0011990335674232078,1,3,-1,restoration,2025-01-17 23:11:593
H._syriacum,L._subulatum,O._tridentata,-0.09204337765337504,1,3,-1,restoration,2025-01-17 23:11:593
H._syriacum,L._subulatum,P._albicans,-0.704674142396439,1,3,-1,restoration,2025-01-17 23:11:593
H._syriacum,L._subulatum,S._tenacissima,-1.300010523742074,1,3,-1,restoration,2025-01-17 23:11:593
H._syriacum,L._subulatum,Other_species,-0.42874502636074135,1,3,-1,restoration,2025-01-17 23:11:593
H._syriacum,O._tridentata,P._albicans,3.609457696079595,1,3,-1,restoration,2025-01-17 23:11:593
H._syriacum,O._tridentata,S._tenacissima,1.1805623724003882,1,3,-1,restoration,2025-01-17 23:11:593
H._syriacum,O._tridentata,Other_species,-2.12835094677528,1,3,-1,restoration,2025-01-17 23:11:593
H._syriacum,P._albicans,S._tenacissima,-0.8889673056669234,1,3,-1,restoration,2025-01-17 23:11:593
H._syriacum,P._albicans,Other_species,-0.3515101416531774,1,3,-1,restoration,2025-01-17 23:11:593
H._syriacum,S._tenacissima,Other_species,-1.0306028120589765,1,3,-1,restoration,2025-01-17 23:11:593
T._zygis,U._sp,L._subulatum,-0.44316580639114816,1,3,-1,restoration,2025-01-17 23:11:593
T._zygis,U._sp,O._tridentata,-1.6310011195592156,1,3,-1,restoration,2025-01-17 23:11:593
T._zygis,U._sp,P._albicans,-0.8149933853679602,1,3,-1,restoration,2025-01-17 23:11:593
T._zygis,U._sp,S._tenacissima,1.2960066868747635,1,3,-1,restoration,2025-01-17 23:11:593
T._zygis,U._sp,Other_species,-0.7962204785109736,1,3,-1,restoration,2025-01-17 23:11:593
T._zygis,L._subulatum,O._tridentata,0.5086306979395198,1,3,-1,restoration,2025-01-17 23:11:593
T._zygis,L._subulatum,P._albicans,-1.5773140013601301,1,3,-1,restoration,2025-01-17 23:11:593
T._zygis,L._subulatum,S._tenacissima,0.6787791168405377,1,3,-1,restoration,2025-01-17 23:11:593
T._zygis,L._subulatum,Other_species,-0.25121526964274876,1,3,-1,restoration,2025-01-17 23:11:593
T._zygis,O._tridentata,P._albicans,0.40477737303784894,1,3,-1,restoration,2025-01-17 23:11:593
T._zygis,O._tridentata,S._tenacissima,-2.4889362526973025,1,3,-1,restoration,2025-01-17 23:11:593
T._zygis,O._tridentata,Other_species,-0.07116524746931668,1,3,-1,restoration,2025-01-17 23:11:593
T._zygis,P._albicans,S._tenacissima,-1.1220863276414434,1,3,-1,restoration,2025-01-17 23:11:593
T._zygis,P._albicans,Other_species,-1.0919688683770141,1,3,-1,restoration,2025-01-17 23:11:593
T._zygis,S._tenacissima,Other_species,-1.1833229898091224,1,3,-1,restoration,2025-01-17 23:11:593
U._sp,L._subulatum,O._tridentata,-0.8820963896210677,1,3,-1,restoration,2025-01-17 23:11:593
U._sp,L._subulatum,P._albicans,-0.15575161920511618,1,3,-1,restoration,2025-01-17 23:11:593
U._sp,L._subulatum,S._tenacissima,-0.7767806700276103,1,3,-1,restoration,2025-01-17 23:11:593
U._sp,L._subulatum,Other_species,-0.6196838537254193,1,3,-1,restoration,2025-01-17 23:11:593
